REG;Région;DEP;CODCAN;CAN;Canton;NBCOM;PMUN;PTOT
93;Provence-Alpes-Côte d'Azur;83;17;8317;La Seyne-sur-Mer-2;3;52191;52913
93;Provence-Alpes-Côte d'Azur;83;18;8318;Solliès-Pont;6;45128;45734
93;Provence-Alpes-Côte d'Azur;83;19;8319;Toulon-1;1;52363;52723
93;Provence-Alpes-Côte d'Azur;83;20;8320;Toulon-2;1;45925;46283
93;Provence-Alpes-Côte d'Azur;83;21;8321;Toulon-3;3;55044;55794
93;Provence-Alpes-Côte d'Azur;83;22;8322;Toulon-4;1;55077;55707
93;Provence-Alpes-Côte d'Azur;83;23;8323;Vidauban;5;41195;42079
93;Provence-Alpes-Côte d'Azur;84;01;8401;Apt;27;30636;31274
93;Provence-Alpes-Côte d'Azur;84;02;8402;Avignon-1;1;29223;29621
93;Provence-Alpes-Côte d'Azur;84;03;8403;Avignon-2;1;32180;32853
93;Provence-Alpes-Côte d'Azur;84;04;8404;Avignon-3;2;37849;38455
93;Provence-Alpes-Côte d'Azur;84;05;8405;Bollène;9;31516;32075
93;Provence-Alpes-Côte d'Azur;84;06;8406;Carpentras;3;39134;39972
93;Provence-Alpes-Côte d'Azur;84;07;8407;Cavaillon;2;31345;31830
93;Provence-Alpes-Côte d'Azur;84;08;8408;Cheval-Blanc;14;31937;32565
93;Provence-Alpes-Côte d'Azur;84;09;8409;L'Isle-sur-la-Sorgue;5;33735;34517
93;Provence-Alpes-Côte d'Azur;84;10;8410;Monteux;7;36672;37268
93;Provence-Alpes-Côte d'Azur;84;11;8411;Orange;3;37075;37827
93;Provence-Alpes-Côte d'Azur;84;12;8412;Pernes-les-Fontaines;21;35300;36097
93;Provence-Alpes-Côte d'Azur;84;13;8413;Pertuis;15;39395;40192
93;Provence-Alpes-Côte d'Azur;84;14;8414;Le Pontet;5;38806;39488
93;Provence-Alpes-Côte d'Azur;84;15;8415;Sorgues;5;37929;38406
93;Provence-Alpes-Côte d'Azur;84;16;8416;Vaison-la-Romaine;29;28285;28902
93;Provence-Alpes-Côte d'Azur;84;17;8417;Valréas;4;13549;13933
52;Pays de la Loire;85;01;8501;Aizenay;11;48927;49979
52;Pays de la Loire;85;02;8502;Challans;15;50266;51481
52;Pays de la Loire;85;03;8503;Chantonnay;16;44540;45853
52;Pays de la Loire;85;04;8504;La Châtaigneraie;37;31273;31996
52;Pays de la Loire;85;05;8505;Fontenay-le-Comte;28;43388;44750
52;Pays de la Loire;85;06;8506;Les Herbiers;14;44747;46102
52;Pays de la Loire;85;07;8507;L'île-d'Yeu;1;4877;5017
52;Pays de la Loire;85;08;8508;Luçon;21;32296;33198
52;Pays de la Loire;85;09;8509;Mareuil-sur-Lay-Dissais;26;34068;34793
52;Pays de la Loire;85;10;8510;Montaigu-Vendée;13;47910;49174
52;Pays de la Loire;85;11;8511;Mortagne-sur-Sèvre;15;40107;41346
52;Pays de la Loire;85;12;8512;La Roche-sur-Yon-1;5;42616;44902
52;Pays de la Loire;85;13;8513;La Roche-sur-Yon-2;4;42779;44064
52;Pays de la Loire;85;14;8514;Les Sables-d'Olonne;1;48402;49766
52;Pays de la Loire;85;15;8515;Saint-Hilaire-de-Riez;13;50246;51278
52;Pays de la Loire;85;16;8516;Saint-Jean-de-Monts;14;41809;42688
52;Pays de la Loire;85;17;8517;Talmont-Saint-Hilaire;22;51208;52018
75;Nouvelle-Aquitaine;86;01;8601;Chasseneuil-du-Poitou;13;23256;23686
75;Nouvelle-Aquitaine;86;02;8602;Châtellerault-1;8;25526;26110
75;Nouvelle-Aquitaine;86;03;8603;Châtellerault-2;21;25184;25718
75;Nouvelle-Aquitaine;86;04;8604;Châtellerault-3;10;21156;21594
75;Nouvelle-Aquitaine;86;05;8605;Chauvigny;15;21716;22160
75;Nouvelle-Aquitaine;86;06;8606;Civray;30;17964;18387
75;Nouvelle-Aquitaine;86;07;8607;Jaunay-Marigny;6;24933;25450
75;Nouvelle-Aquitaine;86;08;8608;Loudun;49;26488;27199
75;Nouvelle-Aquitaine;86;09;8609;Lusignan;15;19063;19700
75;Nouvelle-Aquitaine;86;10;8610;Lussac-les-Châteaux;25;18480;18896
75;Nouvelle-Aquitaine;86;11;8611;Migné-Auxances;15;25742;26201
75;Nouvelle-Aquitaine;86;12;8612;Montmorillon;26;17658;18364
75;Nouvelle-Aquitaine;86;13;8613;Poitiers-1;4;24479;25096
75;Nouvelle-Aquitaine;86;14;8614;Poitiers-2;2;26674;27568
75;Nouvelle-Aquitaine;86;15;8615;Poitiers-3;1;27098;27732
75;Nouvelle-Aquitaine;86;16;8616;Poitiers-4;2;22096;22554
75;Nouvelle-Aquitaine;86;17;8617;Poitiers-5;3;22655;23013
75;Nouvelle-Aquitaine;86;18;8618;Vivonne;16;27069;27554
75;Nouvelle-Aquitaine;86;19;8619;Vouneuil-sous-Biard;11;22148;22611
75;Nouvelle-Aquitaine;87;01;8701;Aixe-sur-Vienne;10;21206;21682
75;Nouvelle-Aquitaine;87;02;8702;Ambazac;15;17522;17806
75;Nouvelle-Aquitaine;87;03;8703;Bellac;22;16882;17221
75;Nouvelle-Aquitaine;87;04;8704;Châteauponsac;31;16127;16529
75;Nouvelle-Aquitaine;87;05;8705;Condat-sur-Vienne;12;19318;19638
75;Nouvelle-Aquitaine;87;06;8706;Couzeix;7;20877;21151
75;Nouvelle-Aquitaine;87;07;8707;Eymoutiers;32;19457;19724
75;Nouvelle-Aquitaine;87;08;8708;Limoges-1;1;19027;19277
75;Nouvelle-Aquitaine;87;09;8709;Limoges-2;1;15286;15399
75;Nouvelle-Aquitaine;87;10;8710;Limoges-3;1;16288;16451
75;Nouvelle-Aquitaine;87;11;8711;Limoges-4;1;15916;16038
75;Nouvelle-Aquitaine;87;12;8712;Limoges-5;3;18546;19191
75;Nouvelle-Aquitaine;87;13;8713;Limoges-6;1;17400;17724
75;Nouvelle-Aquitaine;87;14;8714;Limoges-7;1;13451;13625
75;Nouvelle-Aquitaine;87;15;8715;Limoges-8;1;15715;16009
75;Nouvelle-Aquitaine;87;16;8716;Limoges-9;2;16625;16821
75;Nouvelle-Aquitaine;87;17;8717;Panazol;2;17144;17411
75;Nouvelle-Aquitaine;87;18;8718;Rochechouart;22;17053;17259
75;Nouvelle-Aquitaine;87;19;8719;Saint-Junien;8;20636;21073
75;Nouvelle-Aquitaine;87;20;8720;Saint-Léonard-de-Noblat;13;16559;16860
75;Nouvelle-Aquitaine;87;21;8721;Saint-Yrieix-la-Perche;17;20656;21218
44;Grand Est;88;01;8801;La Bresse;15;22048;22619
44;Grand Est;88;02;8802;Bruyères;51;19548;19987
44;Grand Est;88;03;8803;Charmes;52;20651;20976
44;Grand Est;88;04;8804;Darney;81;17257;17791
44;Grand Est;88;05;8805;Épinal-1;8;22230;22971
44;Grand Est;88;06;8806;Épinal-2;9;25362;26468
44;Grand Est;88;07;8807;Gérardmer;16;24573;25499
44;Grand Est;88;08;8808;Golbey;12;25383;25873
44;Grand Est;88;09;8809;Mirecourt;56;16764;17511
44;Grand Est;88;10;8810;Neufchâteau;47;17236;17750
44;Grand Est;88;11;8811;Raon-l'Etape;40;23187;23769
44;Grand Est;88;12;8812;Remiremont;9;24938;25720
44;Grand Est;88;13;8813;Saint-Dié-des-Vosges-1;11;23864;24397
44;Grand Est;88;14;8814;Saint-Dié-des-Vosges-2;26;23160;23832
44;Grand Est;88;15;8815;Le Thillot;10;17430;17869
44;Grand Est;88;16;8816;Le Val-d'Ajol;21;19762;20369
44;Grand Est;88;17;8817;Vittel;45;17280;18033
27;Bourgogne-Franche-Comté;89;01;8901;Auxerre-1;4;13727;14294
27;Bourgogne-Franche-Comté;89;02;8902;Auxerre-2;7;19225;19700
27;Bourgogne-Franche-Comté;89;03;8903;Auxerre-3;7;14732;15378
27;Bourgogne-Franche-Comté;89;04;8904;Auxerre-4;3;14183;14546
27;Bourgogne-Franche-Comté;89;05;8905;Avallon;27;13925;14333
27;Bourgogne-Franche-Comté;89;06;8906;Brienon-sur-Armançon;34;16827;17169
27;Bourgogne-Franche-Comté;89;07;8907;Chablis;58;16181;16582
27;Bourgogne-Franche-Comté;89;08;8908;Charny Orée de Puisaye;17;16419;16791
27;Bourgogne-Franche-Comté;89;09;8909;Cœur de Puisaye;24;15405;15781
27;Bourgogne-Franche-Comté;89;10;8910;Gâtinais en Bourgogne;24;16458;16763
27;Bourgogne-Franche-Comté;89;11;8911;Joigny;15;18116;18702
27;Bourgogne-Franche-Comté;89;12;8912;Joux-la-Ville;42;12403;12704
27;Bourgogne-Franche-Comté;89;13;8913;Migennes;10;15934;16225
27;Bourgogne-Franche-Comté;89;14;8914;Pont-sur-Yonne;10;13822;14097
27;Bourgogne-Franche-Comté;89;15;8915;Saint-Florentin;22;17656;18014
27;Bourgogne-Franche-Comté;89;16;8916;Sens-1;3;21141;21587
27;Bourgogne-Franche-Comté;89;17;8917;Sens-2;6;20184;20675
27;Bourgogne-Franche-Comté;89;18;8918;Thorigny-sur-Oreuse;17;13972;14288
27;Bourgogne-Franche-Comté;89;19;8919;Tonnerrois;52;15200;15649
27;Bourgogne-Franche-Comté;89;20;8920;Villeneuve-sur-Yonne;12;13241;13505
27;Bourgogne-Franche-Comté;89;21;8921;Vincelles;33;14634;14955
27;Bourgogne-Franche-Comté;90;01;9001;Bavilliers;5;14611;14981
27;Bourgogne-Franche-Comté;90;02;9002;Belfort-1;1;15306;15592
27;Bourgogne-Franche-Comté;90;03;9003;Belfort-2;1;15712;15981
27;Bourgogne-Franche-Comté;90;04;9004;Belfort-3;1;14137;14334
27;Bourgogne-Franche-Comté;90;05;9005;Châtenois-les-Forges;16;14685;14988
27;Bourgogne-Franche-Comté;90;06;9006;Delle;16;17368;17632
27;Bourgogne-Franche-Comté;90;07;9007;Giromagny;22;15067;15463
27;Bourgogne-Franche-Comté;90;08;9008;Grandvillars;33;17037;17405
27;Bourgogne-Franche-Comté;90;09;9009;Valdoie;8;15731;16247
11;Île-de-France;91;01;9101;Arpajon;16;65558;66277
11;Île-de-France;91;02;9102;Athis-Mons;3;62514;62991
11;Île-de-France;91;03;9103;Brétigny-sur-Orge;6;65209;65922
11;Île-de-France;91;04;9104;Corbeil-Essonnes;4;66176;66572
11;Île-de-France;91;05;9105;Dourdan;28;67946;69021
11;Île-de-France;91;06;9106;Draveil;5;53148;53818
11;Île-de-France;91;07;9107;Épinay-sous-Sénart;9;59835;60441
11;Île-de-France;91;08;9108;Étampes;44;64867;65860
11;Île-de-France;91;09;9109;Évry;1;66177;66517
11;Île-de-France;91;10;9110;Gif-sur-Yvette;12;63717;65086
11;Île-de-France;91;11;9111;Longjumeau;8;69094;69829
11;Île-de-France;91;12;9112;Massy;2;70900;71360
11;Île-de-France;91;13;9113;Mennecy;28;68827;69834
11;Île-de-France;91;14;9114;Palaiseau;3;61113;62065
11;Île-de-France;91;15;9115;Ris-Orangis;6;63818;64244
11;Île-de-France;91;16;9116;Sainte-Geneviève-des-Bois;4;68335;68900
11;Île-de-France;91;17;9117;Savigny-sur-Orge;3;57573;57982
11;Île-de-France;91;18;9118;Les Ulis;7;54074;54645
11;Île-de-France;91;19;9119;Vigneux-sur-Seine;3;58287;58637
11;Île-de-France;91;20;9120;Viry-Châtillon;2;58302;58582
11;Île-de-France;91;21;9121;Yerres;2;48298;48884
11;Île-de-France;92;01;9201;Antony;1;63232;63991
11;Île-de-France;92;02;9202;Asnières-sur-Seine;1;73137;73672
11;Île-de-France;92;03;9203;Bagneux;2;64509;64990
11;Île-de-France;92;04;9204;Boulogne-Billancourt-1;1;65995;66760
11;Île-de-France;92;05;9205;Boulogne-Billancourt-2;2;76431;77143
11;Île-de-France;92;06;9206;Châtenay-Malabry;3;84614;85501
11;Île-de-France;92;07;9207;Châtillon;2;61549;62036
11;Île-de-France;92;08;9208;Clamart;2;82505;83322
11;Île-de-France;92;09;9209;Clichy;1;64849;65095
11;Île-de-France;92;10;9210;Colombes-1;1;74989;75404
11;Île-de-France;92;11;9211;Colombes-2;3;73578;74239
11;Île-de-France;92;12;9212;Courbevoie-1;2;67231;67818
11;Île-de-France;92;13;9213;Courbevoie-2;2;74482;74935
11;Île-de-France;92;14;9214;Gennevilliers;2;74781;75083
11;Île-de-France;92;15;9215;Issy-les-Moulineaux;1;68580;69282
11;Île-de-France;92;16;9216;Levallois-Perret;1;68009;68535
11;Île-de-France;92;17;9217;Meudon;2;66333;67299
11;Île-de-France;92;18;9218;Montrouge;2;77949;78392
11;Île-de-France;92;19;9219;Nanterre-1;1;65810;66191
11;Île-de-France;92;20;9220;Nanterre-2;2;80645;81435
11;Île-de-France;92;21;9221;Neuilly-sur-Seine;1;59267;60259
11;Île-de-France;92;22;9222;Rueil-Malmaison;1;78186;79580
11;Île-de-France;92;23;9223;Saint-Cloud;5;68630;70199
11;Île-de-France;93;01;9301;Aubervilliers;1;90071;90259
11;Île-de-France;93;02;9302;Aulnay-sous-Bois;1;86135;86522
11;Île-de-France;93;03;9303;Bagnolet;3;96101;96425
11;Île-de-France;93;04;9304;Le Blanc-Mesnil;2;66120;66280
11;Île-de-France;93;05;9305;Bobigny;2;98380;98647
11;Île-de-France;93;06;9306;Bondy;3;79840;80108
11;Île-de-France;93;07;9307;La Courneuve;3;73320;73527
11;Île-de-France;93;08;9308;Drancy;1;63500;63735
11;Île-de-France;93;09;9309;Épinay-sur-Seine;3;67381;67583
11;Île-de-France;93;10;9310;Gagny;2;77720;78067
11;Île-de-France;93;11;9311;Livry-Gargan;2;75763;76024
11;Île-de-France;93;12;9312;Montreuil-1;2;92279;92722
11;Île-de-France;93;13;9313;Montreuil-2;1;64831;65162
11;Île-de-France;93;14;9314;Noisy-le-Grand;2;77256;77718
11;Île-de-France;93;15;9315;Pantin;2;77665;77872
11;Île-de-France;93;16;9316;Saint-Denis-1;1;71977;72216
11;Île-de-France;93;17;9317;Saint-Denis-2;2;82324;83009
11;Île-de-France;93;18;9318;Saint-Ouen-sur-Seine;3;93021;93235
11;Île-de-France;93;19;9319;Sevran;2;90570;90800
11;Île-de-France;93;20;9320;Tremblay-en-France;4;77792;78220
11;Île-de-France;93;21;9321;Villemomble;3;66624;67118
11;Île-de-France;94;01;9401;Alfortville;1;45046;45195
11;Île-de-France;94;02;9402;Cachan;2;52149;52544
11;Île-de-France;94;03;9403;Champigny-sur-Marne-1;1;51710;51929
11;Île-de-France;94;04;9404;Champigny-sur-Marne-2;2;44381;44570
11;Île-de-France;94;05;9405;Charenton-le-Pont;4;65579;66027
11;Île-de-France;94;06;9406;Choisy-le-Roi;2;68519;68793
11;Île-de-France;94;07;9407;Créteil-1;1;47213;47400
11;Île-de-France;94;08;9408;Créteil-2;1;45776;46014
11;Île-de-France;94;09;9409;Fontenay-sous-Bois;2;61023;61513
11;Île-de-France;94;10;9410;L'Haÿ-les-Roses;2;60172;60507
11;Île-de-France;94;11;9411;Ivry-sur-Seine;1;64001;64236
11;Île-de-France;94;12;9412;Le Kremlin-Bicêtre;2;43428;43652
11;Île-de-France;94;13;9413;Maisons-Alfort;1;58068;58355
11;Île-de-France;94;14;9414;Nogent-sur-Marne;2;66567;67100
11;Île-de-France;94;15;9415;Orly;3;51557;51847
11;Île-de-France;94;16;9416;Plateau briard;8;62145;62652
11;Île-de-France;94;17;9417;Saint-Maur-des-Fossés-1;1;62385;63085
11;Île-de-France;94;18;9418;Saint-Maur-des-Fossés-2;4;69968;70583
11;Île-de-France;94;19;9419;Thiais;3;57070;57395
11;Île-de-France;94;20;9420;Villejuif;1;57753;57995
11;Île-de-France;94;21;9421;Villeneuve-Saint-Georges;3;55583;55773
11;Île-de-France;94;22;9422;Villiers-sur-Marne;3;68287;68865
11;Île-de-France;94;23;9423;Vincennes;2;60782;61352
11;Île-de-France;94;24;9424;Vitry-sur-Seine-1;1;48533;48801
11;Île-de-France;94;25;9425;Vitry-sur-Seine-2;1;47672;47905
11;Île-de-France;95;01;9501;Argenteuil-1;3;59103;59606
11;Île-de-France;95;02;9502;Argenteuil-2;1;60792;60982
11;Île-de-France;95;03;9503;Argenteuil-3;2;66977;67300
11;Île-de-France;95;04;9504;Cergy-1;3;66838;67263
11;Île-de-France;95;05;9505;Cergy-2;5;57942;58437
11;Île-de-France;95;06;9506;Deuil-la-Barre;4;60910;61284
11;Île-de-France;95;07;9507;Domont;11;63074;63720
11;Île-de-France;95;08;9508;Ermont;2;54360;54875
11;Île-de-France;95;09;9509;Fosses;24;59552;60088
11;Île-de-France;95;10;9510;Franconville;2;64261;64646
11;Île-de-France;95;11;9511;Garges-lès-Gonesse;2;57426;57582
11;Île-de-France;95;12;9512;Goussainville;9;59936;60379
11;Île-de-France;95;13;9513;Herblay-sur-Seine;3;58829;59267
11;Île-de-France;95;14;9514;L'Isle-Adam;15;65853;66575
11;Île-de-France;95;15;9515;Montmorency;6;59805;60520
11;Île-de-France;95;16;9516;Pontoise;32;54554;55346
11;Île-de-France;95;17;9517;Saint-Ouen-l'Aumône;12;57495;57986
11;Île-de-France;95;18;9518;Sarcelles;1;58424;58664
11;Île-de-France;95;19;9519;Taverny;4;54353;54700
11;Île-de-France;95;20;9520;Vauréal;39;52426;53108
11;Île-de-France;95;21;9521;Villiers-le-Bel;7;63697;63971
01;Guadeloupe;971;01;97101;Les Abymes-1;1;15276;15380
01;Guadeloupe;971;02;97102;Les Abymes-2;1;20859;21091
01;Guadeloupe;971;03;97103;Les Abymes-3;2;19755;19910
01;Guadeloupe;971;04;97104;Baie-Mahault-1;1;19172;19417
01;Guadeloupe;971;05;97105;Baie-Mahault-2;2;24174;24586
01;Guadeloupe;971;06;97106;Basse-Terre;2;20479;20873
01;Guadeloupe;971;07;97107;Capesterre-Belle-Eau;1;17731;17888
01;Guadeloupe;971;08;97108;Le Gosier;1;23412;23642
01;Guadeloupe;971;09;97109;Lamentin;1;18527;18804
01;Guadeloupe;971;10;97110;Marie-Galante;3;10467;10600
01;Guadeloupe;971;11;97111;Le Moule;1;22645;22949
01;Guadeloupe;971;12;97112;Morne-à-l'Eau;1;15898;16089
01;Guadeloupe;971;13;97113;Petit-Bourg;2;19473;19707
01;Guadeloupe;971;14;97114;Petit-Canal;3;17829;18087
01;Guadeloupe;971;15;97115;Pointe-à-Pitre;1;14486;14576
01;Guadeloupe;971;16;97116;Saint-François;3;18025;18256
01;Guadeloupe;971;17;97117;Sainte-Anne;1;20651;20832
01;Guadeloupe;971;18;97118;Sainte-Rose-1;4;15237;15519
01;Guadeloupe;971;19;97119;Sainte-Rose-2;1;14825;15016
01;Guadeloupe;971;20;97120;Trois-Rivières;5;19333;19677
01;Guadeloupe;971;21;97121;Vieux-Habitants;3;16061;16378
04;La Réunion;974;01;97401;L'Étang-Salé;3;30053;30534
04;La Réunion;974;02;97402;Le Port;1;33336;33595
04;La Réunion;974;03;97403;La Possession;1;35245;35680
04;La Réunion;974;04;97404;Saint-André-1;2;34030;34348
04;La Réunion;974;05;97405;Saint-André-2;1;38030;38366
04;La Réunion;974;06;97406;Saint-André-3;3;29970;30328
04;La Réunion;974;07;97407;Saint-Benoît-1;2;27767;28034
04;La Réunion;974;08;97408;Saint-Benoît-2;3;27494;27748
04;La Réunion;974;09;97409;Saint-Denis-1;1;44438;44814
04;La Réunion;974;10;97410;Saint-Denis-2;1;33431;33788
04;La Réunion;974;11;97411;Saint-Denis-3;1;39960;40333
04;La Réunion;974;12;97412;Saint-Denis-4;1;36936;37347
04;La Réunion;974;13;97413;Saint-Joseph;1;28360;28684
04;La Réunion;974;14;97414;Saint-Leu;2;37009;37512
04;La Réunion;974;15;97415;Saint-Louis-1;1;29661;29993
04;La Réunion;974;16;97416;Saint-Louis-2;3;36769;37178
04;La Réunion;974;17;97417;Saint-Paul-1;1;33466;33800
04;La Réunion;974;18;97418;Saint-Paul-2;1;35081;35493
04;La Réunion;974;19;97419;Saint-Paul-3;1;36693;37261
04;La Réunion;974;20;97420;Saint-Pierre-1;1;35094;35497
04;La Réunion;974;21;97421;Saint-Pierre-2;1;37388;37761
04;La Réunion;974;22;97422;Saint-Pierre-3;3;34659;35145
04;La Réunion;974;23;97423;Sainte-Marie;1;34344;34768
04;La Réunion;974;24;97424;Le Tampon-1;1;41259;41609
04;La Réunion;974;25;97425;Le Tampon-2;1;40684;41259
